,Tent ID,# of Residents less than 18 yr.,# of Residents more than 18 yr.,# of Tent Residents,Head of Household 1,HH1 Nickname,HH1 Sex,HH1 Age,HH1 Occupation,HH1 Occupation - Other,HH1 Vendor,HH1 Vendor - Other,HH1 Vendor Location,HH1 Vendor - Days Working per Week,Additional Comments,HH2 Nickname,HH2 Sex,HH2 Age,HH2 Occupation,HH2 Occupation - Other,HH2 Vendor,HH2 Vendor - Other,HH2 Vendor Location,HH2 Vendor - Days Working per Week,HH2 Additional Comments,# of Years Living in Village,Additional Comments - Living in Village,# of Years Living in Tent,# of People Living full time in tent,Education - School Attendance,Education - Name of School,Children Living Elsewhere,# of Children Living Elsewhere,Additional Comments - Children Living Elsewhere,Ownership,Ownership - Other,How much do you pay for rent?,Rent or Own Elsewhere,Rent or Own Elsewhere - Other,Previous Ownership,Marital Status,Marital Status - # of Years Together,Marital Status - Other,Marital Status - Additional Comments,Family Bacgkround,Problems in the Tent - Additional Comments,Unnamed: 66,Sleep # of People Per Night,Sleep - Difficulty Sleeping [Do you ever have issues sleeping?],Sleep - Frequency [How frequently do you have issues sleeping?],Do you normally wake up at night?,"Normally, how frequently do you wake up night?",What are the top two reasons you wake up at night or have issues the sleep?,Do you ever have trouble staying awake during the day?,"In the past week, how often did you have trouble staying awake? ",Sleep Time,Wake-up Time,How often do you get sick?,Additional Comments - Health,"In the past year, did someone in this home suffer from cough, congestion or similar problems?","During the last year, anyone living in the tent suffer from bronchitis, bronchiolitis or pneumonia?","If yes, how frequently did this person suffer from bronchitis, bronchiolitis or pneumonia?","In the past month, did anyone living in the tent suffer from diarrhea?",Do you have access to a latrine? ,Additional Comments - Latrine,Do you have electricity in your tent?,What is the main source of drinking water for members of your household?, How many gallons of water does your household use per day?,Do you ever drink water that isn't treated?,"Do you have any other comments, questions or other information you’d like to add?",Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96, Is there any risk that the tent will collapse?,In the past year did someone enter your house to steal something?,How many times were you stolen from? ,If you leave your tent are you concerned that someone ll steal from you?,"How often do you have friends, family or neighborhoods over to your tent?",What is the reason you do not have people over in the tent?,Do you have space to lie down if tired?,Do people living in the tent have space to keep their personal belongings?,"In this tent, if someone wakes up, do they wake up the other people? ",Do children have safe places to study?,Does your household own any animals?,"If yes, how many?",Does the household own a radio?,If yes does it function?,Would living in a block home create any changes in your life?,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Do you feel safe in your home?,What is the main thing that makes you feel safe? ,What is the main thing that makes you feel unsafe?,Do you feel safe leaving your children alone at home?,Do you feel safe walking in the community at night?,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Do you understand this interview does not guarantee that you ll receive a house from MOH?,Do you own the land the tent is on? ,Is the deed to the property in your name? -1,Is the deed to the property in your name? -2,Additional Comments - Land Tenure," If you were to receive a house, would you be willing to move to the area behind Healing Haiti?","If no, what is the main reason you are unwilling to move? ",Unnamed: 133,Unnamed: 134,What are the dwellings floors made of?,"Floors, if other please specify",What are the dwellings roof made of?,Do you feel this person qualifies for a home? ,"If no, explain.",Additional Comments - Home Qualification,Full-time Tent Resident 1,R1 Nickname,R1 Age,R1 Sex,R1 Occupation,R1 Name of School - Education,R1 Grade/Year in School - Education,R1 Class Name,R1 Occupation - Other,R1 Vendor,R1 Vendor - Other,R1 Vendor Location,R1 Vendor - Days Working per Week,R1  Relationship,R1 Additional Comments,Full-time Tent Resident 2,R2 Nickname,R2 Age,R2 Sex,R2 Occupation,R2 Name of School - Education,R2 Grade/Year in School - Education,R2 Class Name,R2 Occupation - Other,R2 Vendor,R2 Vendor - Other,R2 Vendor Location,R2 Vendor - Days Working per Week,R2 Relationship,R2 Additional Comments,Full-time Tent Resident 3,R3 Nickname,R3 Age,R3 Sex,R3 Occupation,R3 Name of School - Education,R3 Grade/Year in School - Education,R3 Class Name,R3 Occupation - Other,R3 Vendor,R3 Vendor - Other,R3 Vendor Location,R3 Vendor - Days Working per Week,R3 Relationship,R3 Additional Comments,Full-time Tent Resident 4,R4 Nickname,R4 Age,R4 Sex,R4 Occupation,R4 Name of School - Education,R4 Grade/Year in School - Education,R4 Class Name,R4 Occupation - Other,R4 Vendor,R4 Vendor - Other,R4 Vendor Location,R4 Vendor - Days Working per Week,R4 Relationship,R4 Additional Comments,Full-time Tent Resident 5,R5 Nickname,R5 Age,R5 Sex,R5 Occupation,R5 Name of School - Education,R5 Grade/Year in School - Education,R5 Class Name,R5 Occupation - Other,R5 Vendor,R5 Vendor - Other,R5 Vendor Location,R5 Vendor - Days Working per Week,R5 Relationship,R5 Additional Comments,Full-time Tent Resident 6,R6 Nickname,R6 Age,R6 Sex,R6 Occupation,R6 Name of School - Education,R6 Grade/Year in School - Education,R6 Class Name,R6 Occupation - Other,R6 Vendor,R6 Vendor - Other,R6 Vendor Location,R6 Vendor - Days Working per Week,R6 Relationship,R6 Additional Comments,Full-time Tent Resident 7,R7 Nickname,R7 Age,R7 Sex,R7 Occupation,R7 Name of School - Education,R7 Grade/Year in School - Education,R7 Class Name,R7 Occupation - Other,R7 Vendor,R7 Vendor - Other,R7 Vendor Location,R7 Vendor - Days Working per Week,R7 Relationship,R7 Additional Comments,Full-time Tent Resident 8,R8 Nickname,R8 Age,R8 Sex,R8 Occupation,R8 Name of School - Education,R8 Grade/Year in School - Education,R8 Class Name,R8 Occupation - Other,R8 Vendor,R8 Vendor - Other,R8 Vendor Location,R8 Vendor - Days Working per Week,R8 Relationship,R8 Additional Comments
384,634,0,1,1,,No,Male,,Nothing,,,,,,,,,,,,,,,,,7,No,7,2,Yes,"Yes, one.",No,,No,Rent,,450$,No,,Rent a house,Single,,,No,"What brought me here is that I didn't have anything to do. My family couldn't help. That's why I came down here. My mom died, my dad died, and I moved here. I don't have a husband. I have 2 children and I'm the one fighting for them. I rent a room for $450 [2250 gourdes]. A hard life made me have these 2 children.","It leaks. It leaks. Termites ate it up. We have a house for the sun, not a house for the rain... My house isn't safe. The wind.",,3,No,,,,,No,,6,8,Sometimes,No,No,No,,No,No,No,No,Pump or well,35,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"I'm in a house where I'm not comfortable. The wind blows. The rain falls. I don't have a latrine. I don't have a kitchen. I don't have a yard. I don't have trees. I don't have anywhere to get away from the sun. I have a house for the sun, but it doesn't shield me from the rain. If I was to get a block house... [cut off]",,,,,No,,"No, I'm safe.",No,No,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,I see they deserve it because of how they're living.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,642,1,2,3,3,,Male,25,Other,,,,,,Mwens e boss pent,,Female,23,Nothing,,,,,,Mwen pagen kob,4,Mwen gen 4 ane,4,3,Yes,Yon lekÃ²l titanyen,No,,,Own,,,No,,Rent a house,Common Law,3,,,Audio,Audio,,3,Yes,Very often,No,,,Yes,3-4 times,9,6,Sometimes,DoulÃ¨ ak grangou,Yes,No,,Yes,No,Nou ale nan raje,No,Pump or well,10,Yes,Selim bwÃ¨,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,Mwen pagen pwoblem ak moun,,Yes,Yes,,,,,,No,,,Terre leta,Yes,,,,Dirt or soil,,Tin,Yes,,Too la cho anpil epic preske kraze,,,9,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,635,0,1,1,,No,Male,,Nothing,,,,,,,,,,,,,,,,,20,No,7,1,No,,Yes,6,No,Own,,,No,,Rent a house,Widow,,,No,Aun,Audio,,1,Yes,Sometimes,No,,,No,,8,6,Sometimes,No,No,No,,No,No,No,No,Pump or well,10,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,"Non mw pou kont mw nan Kay la , van lapli",No,No,,,,,,No,No,,Te leta,Yes,,,,Dirt or soil,,Tin,Yes,,Mw wel meritel paske janm we sitiyasyon ak temwanyaj yo .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,643,1,2,3,,Billimene,Male,,Nothing,,,,,,,,Male,,Contracted Worker,Construction,,,,,,4,Mwen te rete Delmas 32,1,3,Yes,Isaac Newton,No,,,Rent,,2000gde,No,,Rent a house,Common Law,6,,,Audio,Audio,,3,Yes,Sometimes,No,,,No,,9,5,Sometimes,Tet femal Fyev grip tou,Yes,No,,No,No,,No,Pump or well,5,Yes,Wi mwen fesa anpil Paske se pa toutan ou genyen kob,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Paske Kay la pa telman Bon,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,75,2,2,4,,GÃ¨lin,Female,,Small business outside or nearby the home,,Soda and Snacks,,,6,,,Male,,Nothing,,,,,,,13,Moved from the mountain in 2004.,,13,Yes,Isaac newton,No,,,Own,,,No,,Own House,Married,7,,,From the mountain and spent a few years in port au price before I moved to Titanyen. My parents were here so I can here,Audio.,,4,No,,,,,No,,8,6,Rarely,My daughter got sick a couple days ago. She's doing better now. She had a fever and cough.,Yes,Yes,Sometimes,No,Yes,,No,"Ponp oubyen Pi,Achte nan machine dlo",8,Yes,No,,,,,,Yes,No,,No,Never,I don't have space to host other people,No,No,Yes,No,Kochon,1,Yes,Yes,It would change our lives. I started construction a long time ago but I can't finish my house. I don't know when I'll be able to build a house. So it would change my life.,,,,,Yes,My family don't get in other people's business. We are good with everyone.,,Yes,Yes,,,,,,Yes,No,,,Yes,,,,Dirt or soil,,Tin,Yes,,But she has a house under construction she's not able to finish.,,,9,Female,Student,Isaac Newton school,3rd grade,,,,,,,Pitit fi,,,,12,Male,Student,Isaac newton,4th grade,,,,,,,Pitit gason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,644,0,1,1,,,Male,,Nothing,,,,,,,,,,,,,,,,,15,Mwen te rete mirbalais,1,1,No,,No,,,Rent,,3000 gde,No,,Rent a house,Other,,,,Audio,Audio,,1,No,,,,,No,,9,8,Sometimes,Fyev tet femal senti femal,Yes,No,,Yes,No,,No,Pump or well,2,Yes,Anpil fwa wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Yo ka vin volÃ¨ zafem la,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,Lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,645,1,2,3,,,Male,,Nothing,,,,,,,,Female,,Nothing,,,,,,,5,Mwen te rete nan mÃ²n penn sik,2,3,No,,No,,,Rent,,2000 gde,No,,Rent a house,Common Law,5,,,Audio,Audio,,3,No,,,,,No,,9,6,Sometimes,Fyev tet femal tou,Yes,No,,No,No,,No,Pump or well,5,Yes,Anpil fwa wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,AvÃ¨k bndye sÃ¨lman,,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,646,1,2,5,,,Male,,Nothing,,,,,,,,Male,,Nothing,,,,,,,2,Mwen te rete nan sud,2,3,No,,No,,,Own,,,No,,Rent a house,Married,2,,,Audio,Audio,,3,No,,,,,No,,9,6,Sometimes,Tet femal Fyev,Yes,No,,No,No,,No,Pump or well,6,Yes,Wi mwen bwÃ¨ dlo ki pa trete,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Yo ka vin volÃ¨ zafe w,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,637,2,1,3,,No,Male,,Nothing,,,,,,,,,,,,,,,,,7,No,7,3,No,,No,,No,Own,,,No,,Rent a house,Widow,,,No,Audio,Audio,,3,Yes,Sometimes,Yes,Sometimes,"Bri ki fÃ¨t deyÃ² (BÃ¨t, moun),Inkyetid sou pwoblÃ¨m kay la",No,,9,6,Sometimes,No,Yes,No,,No,No,No,No,Pump or well,35,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,No,No,No,,,,,,No,,,Pou leta,Yes,,,,Dirt or soil,,Tin,Yes,,Li meritel paske janm we sitiyasyon moun yo epi temwanyaj li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,639,1,1,2,,Ti kompa,Male,,Paid Consistent Job,,,,,,,,,,,,,,,,,7,No,7,2,No,,No,,No,Own,,,No,,Rent a house,Single,,,No,Audio,Audio,,2,Yes,Sometimes,No,,,No,,9,6,Rarely,No,No,No,,No,No,No,No,Pump or well,20,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,Yes,No,No,,No,,No,,,,,No,,Kia van lapli siklonn,No,No,,,,,,No,,,Te leta,Yes,,,,Dirt or soil,,Tin,Yes,,Li meritel pou janm we sitiyasyon epi temwanyaj li.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,647,1,2,3,,,Male,,Nothing,,,,,,,,Female,,Nothing,,,,,,,13,Mwen te rete nan mÃ²n,4,3,No,,No,,,Own,,,No,,Rent a house,Common Law,23,,,Audio,Audio,,3,No,,,,,No,,9,5,Sometimes,Fyev tet femal grip,Yes,No,,No,No,,No,Pump or well,4,Yes,Mwen bwÃ¨ l anpil,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,648,0,2,2,,Galaxy,Male,,Paid Consistent Job,,,,,,,,,,,,,,,,,7,No,7,3,Yes,Public High School,Yes,2,,Own,,,No,,Rent a house,Single,,,No,"The area isn't violent. It's a good area. I live here without any problems. I like living in the area. I welcome it, too.","It leaks. It's hot. The house is hot. I can't stay inside it. When it rains, I have to find somewhere else to lean. I glue myself to a small corner. I don't like it at all. If they were able to get me out of this tent, it would be a huge blessing for me. Also, I would thank the person for this work they're doing. It's very important for the people who are in misery and suffering.",,3,Yes,Sometimes,No,,,No,,9,6,Rarely,No,No,No,,No,No,No,No,Pump or well,30,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,Yes,No,No,,No,,"I would feel it's the best choice someone could make for me because a block hosue and a house that are full of problems aren't the same thing. It would be the best thing for me because we crave it very much. Where we are, we're in bad shape. We're in a bad position. If you're able to do this for us, it would be the biggest thing for us and we would thank you. We thank you very much for this great work you're doing.",,,,,No,,No,Yes,No,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,They deserve it because of what thye explained and how I see they're living.,,,18,Male,Elèv,Redemption,12,,,,,,,Pitit gason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,651,3,2,5,,,Male,,Nothing,,,,,,,,Male,,Contracted Worker,Driver,,,,,,12,Mwen te rete nan mÃ²n,2,5,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,18,,,Audio,Audio,,5,No,,,,,No,,9,6,Sometimes,Fyev tet femal grip,Yes,No,,No,No,,No,Pump or well,7,Yes,Wi men pafwa mwen pran sa kipatrete a tou,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non non Paske yo ka vin volÃ¨ bagay mwen la,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,Wi fanmi sa vreman bezwen yon Kay vreman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,649,0,2,2,,No,Male,,Nothing,,,,,,,No,Female,,Nothing,,,,,,,7,No,7,2,No,,No,,Mw pako genyen,Own,,,No,,Rent a house,Common Law,2,,No,Audio,Audio,,2,Yes,Sometimes,No,,,No,,9,6,Sometimes,No,No,No,,No,No,No,No,Pump or well,35,Yes,No,,,,,,Yes,No,,No,Sometimes,,No,No,Yes,No,No,,No,,Audio,,,,,No,,Trop problem,No,No,,,,,,No,,,Te leta,Yes,,,,Dirt or soil,,Tin,Yes,,Pou janm we sitiyasyon yo epi temwanyaj li.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,650,0,2,2,,,Male,,Contracted Worker,Construction,,,,,,,Female,,Nothing,,,,,,,3,Mwen te rete nan mÃ²n,2,2,No,,No,,,Rent,,2250,No,,Rent a house,Married,17,,,Audio,Audio,,2,No,,,,,No,,8,5,Sometimes,Fyev tet femal,Yes,No,,No,No,,No,Pump or well,5,Yes,Anpil Paske mwen pa genyen kob pou achte,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non yo ka vin volÃ¨ zafem la tou,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,652,0,2,2,,,Male,,Other,,,,,,,,Female,,Nothing,,,,,,,7,Mwen te rete nan potoprens,6,2,No,,No,,,Rent,,2250 gde,No,,Rent a house,Common Law,6,,,Audio,Audio,,2,No,,,,,No,,8,5,Sometimes,Tous,Yes,No,,No,No,,No,Pump or well,5,Yes,Pafwa,,,,,,Yes,No,,Yes,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,Lot,Misye se yon cubain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,653,2,2,4,,Yola,Male,,Nothing,,,,,,,Zokidi,Male,,Other,,,,,,,7,Mwen te rete nan mÃ²n,7,4,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,7,,,Audio,Audio,,4,No,,,,,No,,9,6,Sometimes,Fyev tet femal grip,Yes,No,,No,No,,No,Pump or well,4,Yes,Anpil fwa wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,654,2,2,4,,,Male,,Nothing,,,,,,,,Male,,Other,,,,,,,8,Mwen,7,4,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,7,,,Audio,Audio,,4,No,,,,,No,,9,5,Sometimes,Fyev tet femal grip,Yes,No,,No,No,,No,Pump or well,6,Yes,Wi mwen bwÃ¨ l tou wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,Paske nou genyen Bondye kila avek nou,,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,655,2,1,3,,MÃ©mÃ©ne,Male,,Nothing,,,,,,,,,,,,,,,,,2,Mwen te rete nan mÃ²n,2,3,"Some of my children go to school, but not all.",,No,,,Rent,,2000 gde,No,,Rent a house,Common Law,2,,,Audio,Audio,,3,No,,,,,No,,9,5,Sometimes,Fyev tet femal grip,Yes,No,,No,No,,No,Pump or well,5,Yes,Wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,Nou pafasil tande anpil bwi kote m lan,,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,656,1,2,3,,Reziye,Male,,Nothing,,,,,,,,Female,,,,,,,,,7,Mwen te rete Delmas,7,3,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,4,,,Audio,Audio,,3,No,,,,,No,,9,6,Sometimes,Tous,Yes,No,,No,No,,No,Pump or well,6,Yes,Wi,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,Yes,Audio,,,,,No,,Non pou Jan nou ye a la ap bon menm,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,657,0,2,2,,,Male,,Nothing,,,,,,,,,,,,,,,,,6,Mwen te rete nan mÃ²n,3,1,No,,No,,,Own,,,No,,Own House,Common Law,32,,,Audio,Audio,,1,No,,,,,No,,9,4,Sometimes,Fyev tet femal grip,No,No,,No,No,,No,Pump or well,2,Yes,Mwen bwÃ¨ l anpil wi,,,,,,Yes,No,,Yes,Sometimes,,No,No,No,No,Kabrit,1,No,,Audio,,,,,No,,Non,No,No,,,,,,Yes,No,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,658,2,1,3,,,Male,,Nothing,,,,,,,,,,,,,,,,,7,Mwen te rete nan zon sa menm,7,3,"Some of my children go to school, but not all.",,No,,,Rent,,2500 gde,No,,Rent a house,Other,,,,Audio,Audio,,3,No,,,,,No,,9,5,Sometimes,FyÃ¨v grip,Yes,No,,No,No,,No,Pump or well,13,No,Non,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,Wi,,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,659,2,1,3,,,Male,,Agriculture/Fish,,,,,,,,,,,,,,,,,20,Mwen te rete nan mÃ²n,7,3,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Widow,,,,Audio,Audio,,3,No,,,,,No,,9,5,Sometimes,Mwen te gen fyev tet femal,Yes,No,,No,No,,No,Pump or well,4,Yes,Anpil fwa wi,,,,,,Yes,No,1,Yes,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,No,,Non,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,660,2,2,4,,Jesula,Male,,Agriculture/Fish,,,,,,,,Male,,Nothing,,,,,,,32,Mwen Vini titanyen,6,4,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Own House,Married,23,,,Audio,Audio,,4,No,,,,,No,,8,5,Sometimes,DoulÃ¨ konsa,Yes,Yes,Very often,No,No,,No,Pump or well,5,Yes,Wi anpil fwa,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,Kabrit,1,No,,Audio,,,,,No,,Non,No,No,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,506,1,2,3,,Noya,Female,,Nothing,,,,,,,,Male,,,,,,,,,22,Mwen fet titanyen,4,3,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,5,,,Audio,Audio,,3,No,,,,,No,,9,5,Sometimes,Tous,Yes,No,,No,No,,No,Pump or well,5,No,Mwen bwÃ¨ dlo trete,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,Audio,,,,,Yes,Wi,,No,Yes,,,,,,No,,,,Yes,,,,Dirt or soil,,Tin,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
